ax,ay,az,gx,gy,gz
0.593506,0.165527,0.802979,-34.366413,-46.541985,38.267174
0.617676,0.139893,0.820801,-31.351145,-45.335876,34.732826
0.618164,0.089355,0.842529,-26.419847,-43.801525,32.648853
0.637939,0.062012,0.855957,-18.679390,-42.312977,31.152672
0.667480,0.075928,0.865967,-11.664123,-39.641220,28.152672
0.689697,0.102539,0.869873,-9.083969,-35.801525,23.145039
0.682373,0.105225,0.883301,-9.603053,-34.198475,17.114504
0.679199,0.051514,0.912842,-11.022901,-33.587788,13.694656
0.689209,-0.000488,0.906494,-10.206107,-31.564886,11.946565
0.696045,-0.017822,0.908447,-6.137404,-28.648855,11.557252
0.707275,0.022217,0.895508,-2.839695,-22.870230,13.778625
0.713379,0.076172,0.859863,-4.274809,-19.809160,8.183207
0.689453,0.089111,0.844482,-8.916031,-19.320610,2.190840
0.676514,0.096924,0.783691,-22.274809,-22.076336,-6.358778
0.664551,0.014893,0.912354,-17.977098,-29.854961,9.580153
0.740967,-0.056885,0.865723,-21.366413,-29.091602,0.961832
0.732910,-0.079102,0.899170,-20.541985,-17.610687,-4.022901
0.710693,-0.032959,0.874268,-24.480917,-11.114504,-4.839694
0.681641,-0.044189,0.849365,-27.801527,-14.251908,-12.603053
0.618652,-0.115234,0.888916,-27.458015,-21.068703,-14.549619
0.583740,-0.244385,0.845215,-28.854961,-30.534351,5.839694
0.642822,-0.298340,0.834473,-35.000000,-32.648853,31.213741
0.732178,-0.275391,0.865967,-34.030533,-30.694656,28.343512
0.759033,-0.252197,0.922119,-11.389313,-21.763359,16.160305
0.770020,-0.197754,0.949219,14.320611,-8.877863,1.824427
0.733154,-0.151123,0.969238,22.717558,4.305344,0.832061
0.745850,-0.110107,0.948975,30.114504,17.458015,14.847328
0.706787,-0.054199,0.824707,17.206106,20.145039,1.351145
0.661133,-0.069824,0.810059,-6.908397,26.580153,-12.305344
0.581055,-0.129883,0.895508,-20.534351,17.748091,-4.473282
0.637939,-0.137451,0.896240,-19.290077,15.595420,2.740458
0.647461,-0.154541,0.899902,-17.396946,18.229008,3.206107
0.638428,-0.140381,0.908203,-17.480917,22.320610,8.076336
0.635010,-0.102051,0.903809,-15.221375,22.969465,5.671756
0.617187,-0.123779,0.933594,-8.984733,22.984734,3.229008
0.612061,-0.133545,0.910645,-2.007634,25.290077,4.587786
0.600342,-0.117432,0.882324,-0.335878,27.053434,6.442748
0.583740,-0.062256,0.881348,0.946565,29.091602,5.244275
0.573730,-0.007324,0.873535,0.961832,29.213741,0.656489
0.568115,0.033203,0.867187,-2.534351,29.679390,-4.633588
0.556885,0.051270,0.866699,-9.465649,29.664122,-7.916030
0.553711,0.057129,0.863525,-12.305344,28.877863,-10.244275
0.538818,0.029053,0.859375,-14.198473,29.442749,-10.160305
0.526855,-0.019531,0.828857,-14.854961,31.038168,-7.770992
0.497803,-0.017090,0.822510,-11.854961,33.221375,-2.244275
0.490723,-0.001953,0.805664,-5.404580,29.633587,2.091603
0.500000,0.006836,0.817627,2.656489,26.656488,1.839695
0.505859,0.027100,0.811035,9.526717,25.595419,1.725191
0.512939,0.057617,0.815186,10.251908,26.175573,3.694656
0.498535,0.084473,0.788330,5.244275,26.908398,3.809160
0.491943,0.081543,0.794678,-3.450382,22.000000,0.984733
0.495850,0.015869,0.821777,-8.190840,16.320610,-0.450382
0.527832,-0.039551,0.864990,-5.519084,17.114504,-0.496183
0.552002,-0.052246,0.868408,2.351145,20.305344,-2.000000
0.557373,-0.019287,0.878906,9.152672,23.725191,-3.198473
0.548096,0.003662,0.880615,12.412213,26.778625,-3.755725
0.547119,0.003906,0.856445,9.793893,26.083969,-3.954198
0.563721,-0.031494,0.895508,8.984733,26.114504,-4.877862
0.589844,-0.037354,0.885986,12.549619,30.328245,-6.580153
0.598877,-0.058838,0.888428,14.931297,35.786259,-12.129771
0.577393,-0.085693,0.891357,18.274809,36.938931,-13.351145
0.586670,0.016602,0.935547,15.213740,38.404579,-8.183207
0.615967,0.082520,1.013916,18.793894,37.282444,-6.793893
0.632812,0.047852,0.981445,18.748091,40.091602,-25.740458
0.564941,0.015869,0.985840,10.748092,47.206108,-34.038166
0.552246,0.021729,0.959473,6.801527,52.641220,-32.862595
0.540771,0.020508,0.861084,-0.732824,58.137405,-39.038166
0.461182,-0.016113,0.833496,-6.541985,62.496181,-43.740459
0.399658,-0.069336,0.824707,-4.320611,56.687023,-44.938931
0.392822,-0.130127,0.840576,-3.167939,49.122139,-45.396946
0.435303,-0.100830,0.944336,9.229008,52.709923,-46.335876
0.447510,0.018311,0.914307,10.664123,58.977100,-56.908398
