ax,ay,az,gx,gy,gz
0.925293,1.710205,0.703369,15.763359,-95.458015,-6.702290
0.406250,-0.696289,-1.550781,-66.083969,26.137405,3.381679
0.524170,1.318604,1.427734,9.045801,-65.580154,-6.343512
-0.315918,1.094482,1.984314,31.778625,12.702291,14.877863
0.013428,1.163818,1.984314,37.603054,-28.793894,12.687023
0.425537,0.688965,0.138428,-15.053435,-95.572517,7.572519
-0.290039,0.097900,0.697754,-28.809160,65.702293,17.206106
0.708252,0.715820,1.078857,-7.664122,-65.137405,4.442748
-0.336426,0.697998,1.353271,13.129771,16.091602,23.229008
-0.266602,0.217285,0.953613,-20.923664,25.893129,43.091602
0.032227,0.122070,0.940430,-26.244274,15.480916,42.877861
0.042725,0.139893,1.003418,-16.076336,5.694656,45.366413
-0.042236,0.239746,1.213379,4.656488,-2.442748,50.709923
-0.015869,0.404541,1.294678,33.526718,-36.450382,51.206108
0.195557,0.353271,0.928955,46.396946,-81.702293,47.450382
0.165771,0.166992,0.765625,43.213741,-62.083969,49.862595
0.099121,0.449951,1.200195,68.061066,-73.129768,45.458015
0.173584,0.365723,0.760986,56.091602,-97.152672,46.312977
0.118408,0.390869,0.984375,73.045799,-93.801529,56.000000
0.367188,0.302002,0.677002,43.045803,-129.847336,49.625954
0.510986,0.149170,0.437500,37.083969,-129.740463,52.030533
0.624023,0.818115,1.391846,85.671753,-168.961838,38.732826
0.292480,-0.234375,-0.823486,13.969465,-186.099243,49.679390
0.408691,-0.335693,-0.608398,12.129771,-131.938934,39.786259
1.125488,-0.058105,-2.000000,62.877861,-249.000000,29.984734
0.475342,1.558105,1.984314,137.618317,-140.961838,47.625954
1.104248,-0.305908,-2.000000,28.854961,-250.137405,36.076336
-0.076660,0.750977,1.984314,0.732824,-109.473282,44.343510
0.855469,1.608154,1.984314,64.694656,-144.679382,23.106871
1.691406,1.494873,1.984314,77.076332,-175.000000,1.236641
1.979736,1.371094,1.111572,75.740456,-161.770996,-8.038168
1.938232,1.400146,1.036621,66.587784,-115.786263,-5.755725
-0.090332,0.910156,1.984314,46.977100,-13.877863,7.610687
-0.128418,0.587158,1.984314,51.274811,44.045803,19.832062
0.100098,0.216797,1.573486,53.290077,84.229004,21.198473
0.715576,-0.046387,-0.937988,21.442749,112.106873,12.679389
1.476563,-0.028320,-2.000000,-6.763359,92.931297,-8.717557
1.960449,0.454834,-2.000000,-7.381680,22.961832,-33.206108
1.750977,0.247070,-2.000000,-12.946565,28.091602,-35.015266
-0.208984,0.146484,1.312012,52.053436,121.381676,-20.160305
1.573975,0.552490,-1.478516,-19.625954,-9.282443,-41.412212
1.195801,1.339355,0.960693,17.954199,-66.793892,-61.091602
1.148438,1.110840,0.291504,6.320611,-49.519085,-70.137405
0.713867,0.138916,-1.087646,-9.885496,68.305344,-73.282440
0.187500,0.716309,1.450195,74.244278,92.938934,-84.526718
0.607666,0.233887,-0.661377,9.374045,36.793892,-58.503819
0.622070,1.091309,0.976562,61.229008,16.450382,-76.267174
-0.056152,0.814697,0.673096,52.931297,36.122139,-71.961830
0.084961,0.673096,0.608887,16.900763,40.061069,-71.862595
0.179932,0.730957,0.568115,-18.824427,28.671755,-74.625954
0.308350,0.892090,0.725586,-48.106869,10.801527,-74.877861
0.494629,1.002197,0.659912,-74.587784,-12.725191,-80.427483
0.629639,0.806396,0.260986,-107.839691,-12.274809,-79.351143
0.412354,0.454346,0.206787,-124.603050,41.000000,-75.625954
0.328125,0.642334,0.536865,-105.450378,30.083969,-85.610687
0.371582,0.561523,0.189941,-114.984734,12.396947,-75.000000
0.218750,0.612549,0.533691,-102.435112,26.122137,-78.770996
0.443604,0.667969,0.293945,-126.450378,-13.961832,-77.908394
0.595215,0.573486,0.123779,-141.450378,-21.351145,-78.916031
-0.075195,0.927979,1.565918,-97.534348,12.961832,-84.877861
0.812256,0.584473,-0.222412,-141.137405,-74.870232,-80.824425
0.855469,0.301514,-1.217529,-145.961838,-56.068703,-83.404579
0.643799,1.240234,1.231934,-71.839691,-95.839691,-94.824425
-0.964600,-0.197510,1.818604,-111.076332,99.496185,-55.992367
0.797363,1.134033,0.508057,-83.198471,-112.152672,-85.603050
0.640137,-0.650146,-2.000000,-162.381683,-35.282444,-59.801525
-0.555176,-0.894043,-0.286865,-150.961838,43.595421,-39.290077
-1.027344,-0.682861,1.751709,-136.694656,56.603054,-27.091602
-1.103027,-0.703369,1.984314,-142.526718,60.664124,-12.000000
-1.003906,-0.937744,1.605225,-151.404587,65.610687,1.000000
-0.691406,-1.313721,0.125000,-155.709930,59.618320,12.816793
-0.093994,-1.518799,-1.697266,-148.503815,26.633587,22.022902
0.640625,-1.287354,-2.000000,-115.015266,-39.045803,23.809160
1.173340,-0.408203,-2.000000,-50.374046,-129.213745,15.984733
1.157715,0.790039,-1.279297,5.213740,-167.076340,9.732824
0.494385,1.537598,1.719238,34.832062,-148.068695,11.671756
0.540771,1.548096,1.946533,33.106869,-169.641220,11.541985
0.961182,-0.460449,-2.000000,-61.732826,-154.236649,29.022902
0.270508,1.509766,1.984314,18.832062,-122.435112,23.152672
-0.337158,0.647705,1.984314,-26.770992,-14.068703,44.717556
-0.064209,0.779785,1.984314,-30.328245,-23.335878,37.877861
0.687988,0.999023,1.255127,-29.740458,-130.145035,23.442749
0.071289,-0.458252,-0.550781,-87.610687,-54.137405,50.022900
0.617920,0.744873,1.248291,2.847328,-116.801529,20.870230
-0.286133,0.016113,0.571777,-4.198473,-80.908394,39.709923
0.392822,-0.086182,0.382324,3.221374,-130.458008,30.587786
0.796143,0.144531,0.498047,23.763359,-167.312973,12.061069
1.012939,0.275635,0.756836,33.419846,-168.664124,2.847328
1.098877,0.310303,1.039795,35.664124,-128.312973,-3.267176
1.061523,0.409180,1.426758,42.106869,-68.442749,-13.442748
1.122803,0.664551,1.532227,51.045803,-51.091602,-29.167938
1.150391,0.585693,1.073486,36.305344,-39.419846,-26.633587
0.792236,0.299805,1.073486,27.244274,27.618320,-12.541985
0.768799,0.481445,1.228760,38.351147,2.503817,-14.732824
0.688232,0.295898,0.969482,36.435116,26.091602,13.969465
0.781006,0.638428,1.258057,70.267174,8.374045,-9.824428
0.830566,0.826660,1.260986,85.709923,7.984733,-29.854961
0.083496,0.046875,1.100098,65.450378,83.198471,-15.694656
1.123779,1.316406,1.984314,132.381683,8.725191,-50.229008
1.070557,1.454834,1.062256,123.396950,-60.152672,-51.885498
0.378174,1.748779,1.984314,101.862595,50.938931,-42.175571
0.289063,-0.546631,-0.274414,-11.137404,70.526718,-27.473282
0.889648,1.839600,1.984314,78.274811,39.335876,-46.893131
1.838135,0.175781,-2.000000,27.610687,-50.335876,-60.320610
0.695801,-0.727051,-1.547607,-22.000000,7.198473,-50.725189
-0.094482,-0.573486,0.402344,-39.580154,55.022900,-44.061069
-0.313232,-0.494141,1.116211,-48.992367,65.938934,-42.801525
-0.203125,-0.657471,0.783936,-50.343510,52.351147,-44.503819
0.187744,-0.919922,-0.300781,-31.473282,20.496183,-50.541985
0.812988,-0.981934,-1.753174,7.206107,-14.496183,-60.305344
1.479492,-0.615967,-2.000000,49.511452,-45.190838,-66.595421
1.886963,0.230957,-2.000000,78.374046,-52.374046,-66.801529
1.801025,1.312988,-0.942871,82.236641,-22.145039,-64.694656
-0.706787,0.812744,1.984314,38.847328,63.625954,-55.877861
-0.582275,1.060059,1.984314,-7.267176,67.389313,-60.870228
1.337158,1.691162,0.596924,-100.244278,-37.885498,-72.000000
-0.540039,0.700684,1.984314,-99.183205,114.580154,-51.587788
-0.199951,-0.072266,-0.127930,-174.801529,150.946564,-40.488548
-0.359131,0.243164,0.498535,-183.343506,119.259544,-51.740459
-0.083984,1.284668,1.890381,-177.916031,-4.381680,-75.435112
0.343750,0.393311,-0.354004,-250.137405,-35.938931,-56.709923
-0.125488,0.736572,1.327637,-218.503815,-15.427481,-73.122139
-0.186768,-0.236328,-0.099609,-250.137405,0.725191,-47.763359
0.506592,-0.115234,0.147949,-250.137405,-35.847328,-58.290077
0.444580,-0.067871,0.263184,-241.419846,-58.503819,-62.534351
0.423828,-0.110840,0.306641,-223.312973,-65.801529,-62.519085
0.370117,-0.220703,0.338135,-214.351151,-61.687023,-58.488548
0.233154,-0.351318,0.555420,-208.938934,-34.083969,-51.320610
0.194824,-0.237305,0.924072,-190.641220,-34.351147,-50.839695
0.411865,-0.143311,0.729736,-177.099243,-66.435112,-48.480915
0.267334,-0.524414,0.621582,-171.137405,-21.068703,-25.725191
0.229492,-0.371094,0.982422,-140.244278,-31.946566,-28.847328
0.281494,-0.458740,0.697266,-135.854965,-33.000000,-8.816793
0.118164,-0.367188,0.970459,-97.923668,-25.251909,-13.610687
0.024658,-0.159912,1.245117,-53.335876,-28.832062,-6.671756
0.067871,-0.822510,0.194336,-63.381680,5.824428,11.740458
-0.099609,0.521973,1.984314,28.778625,1.122137,-13.022901
-0.139648,0.987305,1.984314,39.679390,-43.145039,-11.816793
-0.867432,0.122070,1.984314,0.618321,63.603054,6.748092
0.800293,-0.572266,-2.000000,-73.015266,-30.732824,-3.358779
-1.009766,0.604736,1.984314,26.541985,19.137405,-9.167939
0.813232,1.100586,0.293457,12.251908,-145.923660,-24.091602
1.089355,-0.325928,-2.000000,-22.175573,-122.366409,-15.022901
0.732666,-1.243408,-2.000000,-27.679390,-88.068703,-10.946565
0.617187,-1.707031,-2.000000,-15.427481,-86.664124,-6.740458
0.812988,-1.611816,-2.000000,13.938931,-96.465652,-0.183206
1.178467,-1.277588,-2.000000,39.916031,-124.053436,-1.000000
1.561279,-0.877686,-2.000000,65.709923,-147.916031,-2.687023
1.677734,-0.317627,-2.000000,111.473282,-171.832062,1.839695
1.401611,0.289307,-0.083740,174.152664,-175.381683,16.160305
0.685791,0.659180,1.984314,232.954193,-148.854965,31.893129
-0.166260,0.641357,1.984314,248.175568,-117.442749,44.251907
0.093994,0.807373,1.984314,248.175568,-159.641220,42.488548
1.984314,-0.235840,-1.528076,203.427475,-250.137405,38.389313
0.392578,0.354736,1.984314,239.961838,-102.274811,57.938931
0.546875,-0.565186,1.462402,205.389313,-25.541985,74.190842
0.793945,-0.068359,1.704834,222.419846,-0.396947,94.015266
1.538086,1.208496,1.984314,235.328247,-55.954197,76.793892
1.738525,0.315674,-0.005615,148.236649,-71.129768,65.748093
1.347412,1.166504,1.984314,197.847336,12.137404,22.671755
1.123047,0.207275,0.624268,164.541992,22.366413,29.145039
1.775879,0.621338,0.581787,171.900757,8.770992,8.419847
1.522949,0.948730,0.255371,156.595413,28.083969,1.755725
1.269775,0.986328,0.144775,121.427483,58.725189,1.465649
0.999023,0.775391,0.136963,80.114502,89.068703,6.442748
0.673340,0.505371,0.239014,42.885498,109.801529,15.641221
0.447510,0.550781,0.556396,34.816795,91.137405,6.030534
