ax,ay,az,gx,gy,gz
0.699707,0.500488,0.328857,78.221375,36.916031,-24.091602
0.685059,0.541504,0.264160,70.236641,28.748091,-27.282442
0.649658,0.550293,0.171631,53.893131,28.221375,-28.442749
0.602539,0.524658,0.149902,41.740459,30.244274,-26.290077
0.556885,0.569336,0.152588,27.488550,24.801527,-22.717558
0.507080,0.589111,0.216553,12.839695,15.274809,-18.969465
0.447998,0.458984,0.242920,-9.267176,6.419847,-12.625955
0.425781,0.260498,0.434570,-27.175573,-2.022901,-1.511450
0.465088,0.078369,0.555664,-18.664122,-14.404580,7.526718
0.546875,0.078369,0.564453,12.412213,-21.587786,5.251908
0.629883,0.301514,0.645020,55.366413,-24.580153,2.977099
0.674072,0.587891,0.523193,95.404579,-16.358778,-0.053435
0.670654,0.741211,0.411377,108.488548,-1.732824,-4.068702
0.596191,0.742432,0.266113,99.091606,7.259542,-6.206107
0.561523,0.658447,0.344482,94.496185,6.412214,-4.122138
0.556641,0.574951,0.314209,103.129768,-0.702290,-2.908397
0.567627,0.487549,0.246338,115.740456,-3.938931,-1.473282
0.562744,0.462646,0.173584,123.809158,-5.816794,5.106870
0.542725,0.536377,0.132080,116.404579,-9.755725,17.916031
0.570068,0.606445,0.167969,77.862595,-10.061069,35.412212
0.537109,0.641846,0.616943,71.984734,-12.435115,33.664124
0.551514,0.559814,0.741455,59.167938,-38.251907,43.343510
0.105713,-0.163818,0.382324,45.824429,43.748093,67.206108
1.087891,1.165039,1.300293,128.587784,-64.541985,35.366413
1.005859,1.455811,0.314209,137.717560,-138.229004,37.770992
0.276855,1.795166,1.984314,130.648849,-32.152672,44.000000
0.590332,-0.189697,-1.778809,-5.916030,-0.877863,54.419846
1.111328,1.957275,0.782715,58.358780,-96.351143,35.183205
-0.194092,0.893555,1.984314,15.122137,53.114502,70.648857
-0.146484,0.473145,1.537109,2.435115,62.931297,80.893127
0.288818,1.027344,1.573975,31.000000,-17.931297,70.480919
0.894531,0.673828,-1.082275,-8.022901,-134.160309,61.145039
0.036133,0.216064,-0.206299,-5.603054,2.694656,68.007637
1.102783,0.599854,-0.975098,-13.091603,-114.244278,55.862595
0.364258,0.864258,-0.139648,13.465649,-107.343513,57.396946
0.168213,0.479492,-0.198975,-26.114504,-78.541985,76.549622
0.316650,0.250488,-0.342041,-76.687019,-90.351143,89.167938
0.538818,0.170166,0.155518,-96.213737,-113.175575,94.671753
0.965332,0.191650,1.415039,-12.412213,-122.854965,71.160309
1.346191,0.475586,0.958496,91.244278,-154.053436,24.396946
1.484375,0.550781,0.090820,86.480919,-133.450378,8.206107
1.274902,0.469727,0.011719,64.137405,-2.687023,26.229008
0.952148,0.774658,0.285156,63.954197,47.351147,43.221375
0.961914,0.919434,-0.118652,15.786260,-8.305344,61.175571
0.821533,0.774658,0.259766,-7.213740,-1.206107,60.824429
1.030273,0.720459,0.272217,-36.404579,-59.900764,31.618320
1.060059,0.547363,0.321289,-29.687023,-46.305344,6.511450
1.187988,0.344727,0.120605,-34.236641,-57.198475,-4.877862
1.234619,0.287598,0.178711,-24.427481,-38.778625,-13.022901
1.215820,0.252197,0.173096,-29.877863,8.893129,-11.664123
1.177002,0.288574,0.147217,-26.496183,18.618320,-13.984733
1.113037,0.387207,0.151611,-18.282442,21.458015,-22.557251
1.030273,0.430176,0.048340,-19.122137,25.007633,-27.534351
0.986816,0.441406,-0.021484,-18.847328,15.106871,-27.732824
0.972168,0.442627,-0.035645,-15.854961,12.893129,-19.106871
0.983154,0.495117,-0.008301,-9.793893,21.725191,-15.625955
0.937744,0.551758,-0.048096,-14.793893,35.748093,-13.175572
0.838867,0.527588,-0.067383,-31.755726,42.183205,-11.374045
0.759766,0.476074,-0.015869,-37.374046,35.366413,-7.236641
0.754150,0.444580,0.006592,-30.748091,12.496183,-6.603054
0.806641,0.434326,0.015869,-29.603054,-9.763359,-6.839694
0.895508,0.455078,0.071045,-27.488550,-14.694656,-6.984733
0.944824,0.497559,0.137939,-24.450382,-8.839695,-6.045802
0.962158,0.558594,0.164307,-22.770992,-0.274809,-4.557252
